churn,path
2,x-pack/plugins/infra/public/components/metrics_explorer/helpers/metric_to_format.test.ts
2,x-pack/plugins/infra/public/components/metrics_explorer/helpers/metric_to_format.ts
2,x-pack/plugins/infra/public/components/metrics_explorer/line_series.tsx
2,x-pack/plugins/infra/public/components/metrics_explorer/no_metrics.tsx
2,x-pack/plugins/infra/public/components/metrics_explorer/series_chart.tsx
2,x-pack/plugins/infra/public/components/waffle/lib/apply_wafflemap_layout.ts
2,x-pack/plugins/infra/public/containers/host/index.ts
2,x-pack/plugins/infra/public/containers/host/with_all_hosts.ts
2,x-pack/plugins/infra/public/containers/logs/flyout_item.gql_query.ts
2,x-pack/plugins/infra/public/containers/logs/log_analysis/log_analysis_setup_state.tsx
2,x-pack/plugins/infra/public/containers/logs/log_analysis/modules/log_entry_categories/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_analysis/modules/log_entry_rate/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_entries/api/fetch_log_entry.ts
2,x-pack/plugins/infra/public/containers/logs/log_entries/gql_queries.ts
2,x-pack/plugins/infra/public/containers/logs/log_filter/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_highlights/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_highlights/log_entry_highlights.gql_query.ts
2,x-pack/plugins/infra/public/containers/logs/log_position/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_source/index.ts
2,x-pack/plugins/infra/public/containers/logs/log_summary/bucket_size.ts
2,x-pack/plugins/infra/public/containers/logs/log_summary/use_log_summary_buffer_interval.ts
2,x-pack/plugins/infra/public/containers/logs/view_log_in_context/index.ts
2,x-pack/plugins/infra/public/containers/logs/with_log_filter.tsx
2,x-pack/plugins/infra/public/containers/logs/with_log_flyout_options.tsx
2,x-pack/plugins/infra/public/containers/logs/with_log_position.tsx
2,x-pack/plugins/infra/public/containers/logs/with_summary.ts
2,x-pack/plugins/infra/public/containers/metadata/metadata.gql_query.ts
2,x-pack/plugins/infra/public/containers/metadata/use_metadata.ts
2,x-pack/plugins/infra/public/containers/metrics/metrics_time.test.tsx
2,x-pack/plugins/infra/public/containers/metrics_explorer/use_metrics_explorer_data.test.tsx
2,x-pack/plugins/infra/public/containers/metrics_explorer/use_metrics_explorer_data.ts
2,x-pack/plugins/infra/public/containers/metrics_explorer/use_metrics_explorer_options.ts
2,x-pack/plugins/infra/public/containers/metrics_explorer/with_metrics_explorer_options_url_state.test.ts
2,x-pack/plugins/infra/public/containers/metrics_source/index.ts
2,x-pack/plugins/infra/public/containers/metrics_source/use_source_via_http.ts
2,x-pack/plugins/infra/public/containers/ml/api/ml_api_types.ts
2,x-pack/plugins/infra/public/containers/primitives/with_binary.tsx
2,x-pack/plugins/infra/public/containers/waffle/type_guards.ts
2,x-pack/plugins/infra/public/containers/with_source.ts
2,x-pack/plugins/infra/public/containers/with_source/create_source.gql_query.ts
2,x-pack/plugins/infra/public/containers/with_source/source_error_page.tsx
2,x-pack/plugins/infra/public/containers/with_source/source_loading_page.tsx
2,x-pack/plugins/infra/public/graphql/log_entries.gql_query.ts
2,x-pack/plugins/infra/public/hooks/use_prefix_path_with_basepath.tsx
2,x-pack/plugins/infra/public/legacy_singletons.ts
2,x-pack/plugins/infra/public/lib/adapters/framework/testing_framework_adapter.ts
2,x-pack/plugins/infra/public/pages/infrastructure/metrics_explorer/use_metric_explorer_state.test.tsx
2,x-pack/plugins/infra/public/pages/link_to/create_query_string_for_detail_time.ts
2,x-pack/plugins/infra/public/pages/link_to/redirect_to_host_logs.tsx
2,x-pack/plugins/infra/public/pages/link_to/redirect_to_pod_logs.tsx
2,x-pack/plugins/infra/public/pages/logs/index.ts
2,x-pack/plugins/infra/public/pages/logs/index.tsx
2,x-pack/plugins/infra/public/pages/logs/log_entry_categories/index.ts
2,x-pack/plugins/infra/public/pages/logs/log_entry_categories/sections/notices/quality_warnings.tsx
2,x-pack/plugins/infra/public/pages/logs/log_entry_categories/sections/top_categories/index.ts
2,x-pack/plugins/infra/public/pages/logs/log_entry_categories/use_log_entry_categories_quality.ts
2,x-pack/plugins/infra/public/pages/logs/log_entry_rate/index.ts
2,x-pack/plugins/infra/public/pages/logs/log_entry_rate/sections/log_rate/index.tsx
2,x-pack/plugins/infra/public/pages/logs/log_entry_rate/use_dataset_filtering.ts
2,x-pack/plugins/infra/public/pages/logs/log_entry_rate/use_log_entry_rate_examples.ts
2,x-pack/plugins/infra/public/pages/logs/page_toolbar.tsx
2,x-pack/plugins/infra/public/pages/logs/settings.tsx
2,x-pack/plugins/infra/public/pages/logs/settings/form_field_props.tsx
2,x-pack/plugins/infra/public/pages/logs/settings/index.ts
2,x-pack/plugins/infra/public/pages/logs/settings/name_configuration_panel.tsx
2,x-pack/plugins/infra/public/pages/logs/stream/index.ts
2,x-pack/plugins/infra/public/pages/logs/stream/page_header.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/chart_section_vis.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/node_details_page.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/page_body.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/section.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/series_chart.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/time_controls.test.tsx
2,x-pack/plugins/infra/public/pages/metrics/components/time_controls.tsx
2,x-pack/plugins/infra/public/pages/metrics/containers/metrics.gql_query.ts
2,x-pack/plugins/infra/public/pages/metrics/containers/with_metrics_time.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/layout_view.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/metrics.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/metrics/index.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/processes.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/processes/parse_process_list.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/processes/parse_search_string.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/processes/states.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/processes/types.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/properties.tsx
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/node_details/tabs/properties/build_fields.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/components/waffle/metric_control/types.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/convert_bounds_to_percents.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/create_legend.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/field_to_display_name.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/get_color_palette.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/size_of_squares.ts
2,x-pack/plugins/infra/public/pages/metrics/inventory_view/lib/type_guards.ts
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/components/error_message.tsx
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/components/page_body.tsx
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/components/time_controls.test.tsx
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/containers/metadata_context.ts
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/hooks/use_metadata.ts
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/hooks/use_node_details.ts
2,x-pack/plugins/infra/public/pages/metrics/metric_detail/lib/side_nav_context.ts
2,x-pack/plugins/infra/public/pages/metrics/metrics_explorer/components/helpers/create_formatter_for_metrics.test.ts
2,x-pack/plugins/infra/public/pages/metrics/metrics_explorer/components/helpers/create_metric_label.test.ts
2,x-pack/plugins/infra/public/pages/metrics/metrics_explorer/components/helpers/metric_to_format.test.ts
2,x-pack/plugins/infra/public/pages/metrics/metrics_explorer/components/helpers/metric_to_format.ts
2,x-pack/plugins/infra/public/pages/metrics/settings/input_fields.tsx
2,x-pack/plugins/infra/public/pages/metrics/settings/name_configuration_panel.tsx
2,x-pack/plugins/infra/public/pages/metrics/types.ts
2,x-pack/plugins/infra/public/routers/index.ts
2,x-pack/plugins/infra/public/store/local/log_filter/actions.ts
2,x-pack/plugins/infra/public/store/local/log_filter/reducer.ts
2,x-pack/plugins/infra/public/store/local/log_flyout/actions.ts
2,x-pack/plugins/infra/public/store/local/log_flyout/index.ts
2,x-pack/plugins/infra/public/store/local/log_flyout/reducer.ts
2,x-pack/plugins/infra/public/store/local/log_flyout/selector.ts
2,x-pack/plugins/infra/public/store/local/log_minimap/actions.ts
2,x-pack/plugins/infra/public/store/local/log_minimap/index.ts
2,x-pack/plugins/infra/public/store/local/log_minimap/reducer.ts
2,x-pack/plugins/infra/public/store/local/log_minimap/selectors.ts
2,x-pack/plugins/infra/public/store/local/log_position/actions.ts
2,x-pack/plugins/infra/public/store/local/log_position/reducer.ts
2,x-pack/plugins/infra/public/store/local/log_position/selectors.ts
2,x-pack/plugins/infra/public/store/local/log_textview/actions.ts
2,x-pack/plugins/infra/public/store/local/log_textview/index.ts
2,x-pack/plugins/infra/public/store/local/log_textview/reducer.ts
2,x-pack/plugins/infra/public/store/local/log_textview/selectors.ts
2,x-pack/plugins/infra/public/store/local/metric_time/epic.ts
2,x-pack/plugins/infra/public/store/local/metric_time/index.ts
2,x-pack/plugins/infra/public/store/local/metric_time/reducer.ts
2,x-pack/plugins/infra/public/store/local/metric_time/selectors.ts
2,x-pack/plugins/infra/public/store/remote/log_entries/operations/load_more.ts
2,x-pack/plugins/infra/public/store/remote/log_entries/operations/log_entries.gql_query.ts
2,x-pack/plugins/infra/public/store/remote/log_entries/state.ts
2,x-pack/plugins/infra/public/store/remote/log_summary/epic.ts
2,x-pack/plugins/infra/public/store/remote/log_summary/index.ts
2,x-pack/plugins/infra/public/store/remote/log_summary/reducer.ts
2,x-pack/plugins/infra/public/store/remote/log_summary/selectors.ts
2,x-pack/plugins/infra/public/store/remote/source/epic.ts
2,x-pack/plugins/infra/public/store/remote/source/index.ts
2,x-pack/plugins/infra/public/store/remote/source/operations/load.ts
2,x-pack/plugins/infra/public/store/remote/source/operations/query_source.gql_query.ts
2,x-pack/plugins/infra/public/store/remote/source/reducer.ts
2,x-pack/plugins/infra/public/store/remote/source/selectors.ts
2,x-pack/plugins/infra/public/store/remote/source/state.ts
2,x-pack/plugins/infra/public/utils/convert_interval_to_string.ts
2,x-pack/plugins/infra/public/utils/data_search/flatten_data_search_response.ts
2,x-pack/plugins/infra/public/utils/data_search/use_data_search_response_state.ts
2,x-pack/plugins/infra/public/utils/formatters/index.ts
2,x-pack/plugins/infra/public/utils/formatters/number.ts
2,x-pack/plugins/infra/public/utils/formatters/percent.ts
2,x-pack/plugins/infra/public/utils/is_displayable.test.ts
2,x-pack/plugins/infra/public/utils/is_displayable.ts
2,x-pack/plugins/infra/public/utils/navigation_warning_prompt/context.tsx
2,x-pack/plugins/infra/public/utils/navigation_warning_prompt/index.ts
2,x-pack/plugins/infra/public/utils/navigation_warning_prompt/prompt.tsx
2,x-pack/plugins/infra/public/utils/redirect_with_query_params.tsx
2,x-pack/plugins/infra/public/utils/redux_context.tsx
2,x-pack/plugins/infra/public/utils/use_viewport_dimensions.ts
2,x-pack/plugins/infra/server/graphql/metadata/schema.gql.ts
2,x-pack/plugins/infra/server/graphql/nodes/index.ts
2,x-pack/plugins/infra/server/graphql/snapshot/resolvers.ts
2,x-pack/plugins/infra/server/graphql/snapshot/schema.gql.ts
2,x-pack/plugins/infra/server/lib/adapters/configuration/adapter_types.ts
2,x-pack/plugins/infra/server/lib/adapters/configuration/inmemory_configuration_adapter.ts
2,x-pack/plugins/infra/server/lib/adapters/configuration/kibana_configuration_adapter.ts
2,x-pack/plugins/infra/server/lib/adapters/framework/apollo_server_hapi.ts
2,x-pack/plugins/infra/server/lib/adapters/metadata/adapter_types.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/container/container_disk_io_bytes.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/container/container_diskio_ops.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/host/host_k8s_overview.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/host/host_k8s_pod_cap.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/index.ts
2,x-pack/plugins/infra/server/lib/adapters/metrics/models/nginx/nginx_hits.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/index.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/lib/create_node_request_body.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/lib/get_bucket_size_in_seconds.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/count.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/load.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/log_rate.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/memory.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/rate.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/rx.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/metric_aggregation_creators/tx.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/processors/common/field_filter_processor.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/processors/common/query_procssor.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/processors/last/index.ts
2,x-pack/plugins/infra/server/lib/adapters/nodes/processors/last/metric_buckets_processor.ts
2,x-pack/plugins/infra/server/lib/adapters/sources/adapter_types.ts
2,x-pack/plugins/infra/server/lib/adapters/sources/configuration_sources_adapter.test.ts
2,x-pack/plugins/infra/server/lib/alerting/log_threshold/register_log_threshold_rule_type.ts
2,x-pack/plugins/infra/server/lib/alerting/metric_anomaly/register_metric_anomaly_rule_type.ts
2,x-pack/plugins/infra/server/lib/alerting/metric_threshold/lib/create_percentile_aggregation.ts
2,x-pack/plugins/infra/server/lib/alerting/metric_threshold/lib/evaluate_rule.ts
2,x-pack/plugins/infra/server/lib/alerting/metric_threshold/messages.ts
2,x-pack/plugins/infra/server/lib/alerting/metric_threshold/register_metric_threshold_rule_type.ts
2,x-pack/plugins/infra/server/lib/domains/log_entries_domain/builtin_rules/filebeat_icinga.ts
2,x-pack/plugins/infra/server/lib/domains/log_entries_domain/builtin_rules/filebeat_mongodb.ts
2,x-pack/plugins/infra/server/lib/domains/log_entries_domain/builtin_rules/generic_webserver.ts
2,x-pack/plugins/infra/server/lib/host_details/common.ts
2,x-pack/plugins/infra/server/lib/infra_ml/errors.ts
2,x-pack/plugins/infra/server/lib/infra_ml/queries/index.ts
2,x-pack/plugins/infra/server/lib/infra_ml/queries/log_entry_data_sets.ts
2,x-pack/plugins/infra/server/lib/infra_ml/queries/ml_jobs.ts
2,x-pack/plugins/infra/server/lib/log_analysis/queries/ml_jobs.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/calculate_auto.test.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/calculate_auto.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/calculate_bucket_size.test.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/index.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/interval_regex.test.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/interval_regex.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/unit_to_seconds.test.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/calculate_bucket_size/unit_to_seconds.ts
2,x-pack/plugins/infra/server/lib/metrics/lib/create_metrics_aggregations.ts
2,x-pack/plugins/infra/server/lib/snapshot/index.ts
2,x-pack/plugins/infra/server/lib/snapshot/types.ts
2,x-pack/plugins/infra/server/lib/sources/mocks.ts
2,x-pack/plugins/infra/server/logging_legacy/contained_search_results.ts
2,x-pack/plugins/infra/server/logging_legacy/search_summary.ts
2,x-pack/plugins/infra/server/routes/infra_ml/index.ts
2,x-pack/plugins/infra/server/routes/infra_ml/results/index.ts
2,x-pack/plugins/infra/server/routes/log_alerts/index.ts
2,x-pack/plugins/infra/server/routes/log_analysis/index.ts
2,x-pack/plugins/infra/server/routes/log_sources/index.ts
2,x-pack/plugins/infra/server/routes/metrics_explorer/lib/convert_metric_to_metrics_api_metric.test.ts
2,x-pack/plugins/infra/server/routes/snapshot/lib/constants.ts
2,x-pack/plugins/infra/server/routes/snapshot/lib/copy_missing_metrics.ts
2,x-pack/plugins/infra/server/services/log_entries/index.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_apache2.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_apache2.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_auditd.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_auditd.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_haproxy.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_haproxy.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_icinga.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_icinga.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_iis.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_iis.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_kafka.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_logstash.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_logstash.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_mongodb.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_mongodb.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_mysql.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_mysql.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_nginx.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_nginx.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_osquery.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_osquery.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_redis.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_system.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_traefik.test.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/filebeat_traefik.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/generic_webserver.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/helpers.ts
2,x-pack/plugins/infra/server/services/log_entries/message/builtin_rules/index.ts
2,x-pack/plugins/infra/server/services/log_entries/message/index.ts
2,x-pack/plugins/infra/server/services/log_entries/mocks.ts
2,x-pack/plugins/infra/server/services/log_entries/queries/common.ts
2,x-pack/plugins/infra/server/services/log_entries/types.ts
2,x-pack/plugins/infra/server/services/rules/types.ts
2,x-pack/plugins/infra/server/utils/get_all_metrics_data.ts
2,x-pack/plugins/infra/server/utils/request_context.ts
2,x-pack/plugins/infra/server/utils/round_timestamp.ts
3,x-pack/plugins/infra/common/alerting/logs/types.ts
3,x-pack/plugins/infra/common/alerting/metrics/index.ts
3,x-pack/plugins/infra/common/errors/index.ts
3,x-pack/plugins/infra/common/formatters/snapshot_metric_formats.ts
3,x-pack/plugins/infra/common/graphql/root/index.ts
3,x-pack/plugins/infra/common/graphql/shared/index.ts
3,x-pack/plugins/infra/common/graphql/shared/schema.gql.ts
3,x-pack/plugins/infra/common/graphql/typed_resolvers.ts
3,x-pack/plugins/infra/common/http_api/infra_ml/results/common.ts
3,x-pack/plugins/infra/common/http_api/inventory_meta_api.ts
3,x-pack/plugins/infra/common/http_api/log_analysis/results/log_entry_examples.ts
3,x-pack/plugins/infra/common/http_api/log_analysis/validation/datasets.ts
3,x-pack/plugins/infra/common/http_api/log_analysis/validation/index.ts
3,x-pack/plugins/infra/common/http_api/log_analysis/validation/log_entry_rate_indices.ts
3,x-pack/plugins/infra/common/http_api/log_entries/item.ts
3,x-pack/plugins/infra/common/http_api/log_entries/summary.ts
3,x-pack/plugins/infra/common/http_api/log_entries/summary_highlights.ts
3,x-pack/plugins/infra/common/http_api/log_sources/get_log_source_configuration.ts
3,x-pack/plugins/infra/common/http_api/log_sources/index.ts
3,x-pack/plugins/infra/common/http_api/node_details_api.ts
3,x-pack/plugins/infra/common/http_api/overview_api.ts
3,x-pack/plugins/infra/common/http_api/shared/errors.ts
3,x-pack/plugins/infra/common/http_api/shared/time_range.ts
3,x-pack/plugins/infra/common/infra_ml/infra_ml.ts
3,x-pack/plugins/infra/common/inventory_models/aws_ec2/metrics/snapshot/cpu.ts
3,x-pack/plugins/infra/common/inventory_models/aws_ec2/metrics/snapshot/disk_io_read_bytes.ts
3,x-pack/plugins/infra/common/inventory_models/aws_ec2/metrics/snapshot/disk_io_write_bytes.ts
3,x-pack/plugins/infra/common/inventory_models/aws_ec2/metrics/snapshot/rx.ts
3,x-pack/plugins/infra/common/inventory_models/aws_ec2/metrics/snapshot/tx.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/index.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/metrics/snapshot/cpu.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/metrics/snapshot/rds_active_transactions.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/metrics/snapshot/rds_connections.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/metrics/snapshot/rds_latency.ts
3,x-pack/plugins/infra/common/inventory_models/aws_rds/metrics/snapshot/rds_queries_executed.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/index.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/metrics/snapshot/s3_bucket_size.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/metrics/snapshot/s3_download_bytes.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/metrics/snapshot/s3_number_of_objects.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/metrics/snapshot/s3_total_requests.ts
3,x-pack/plugins/infra/common/inventory_models/aws_s3/metrics/snapshot/s3_upload_bytes.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/index.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/metrics/snapshot/sqs_messages_delayed.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/metrics/snapshot/sqs_messages_empty.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/metrics/snapshot/sqs_messages_sent.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/metrics/snapshot/sqs_messages_visible.ts
3,x-pack/plugins/infra/common/inventory_models/aws_sqs/metrics/snapshot/sqs_oldest_message.ts
3,x-pack/plugins/infra/common/inventory_models/container/metrics/snapshot/cpu.ts
3,x-pack/plugins/infra/common/inventory_models/container/metrics/snapshot/memory.ts
3,x-pack/plugins/infra/common/inventory_models/container/metrics/snapshot/rx.ts
3,x-pack/plugins/infra/common/inventory_models/container/metrics/snapshot/tx.ts
3,x-pack/plugins/infra/common/inventory_models/container/metrics/tsvb/container_network_traffic.ts
3,x-pack/plugins/infra/common/inventory_models/create_tsvb_model.ts
3,x-pack/plugins/infra/common/inventory_models/host/index.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/snapshot/cpu.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/snapshot/load.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/snapshot/log_rate.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/snapshot/memory.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/tsvb/host_docker_overview.ts
3,x-pack/plugins/infra/common/inventory_models/host/metrics/tsvb/host_k8s_overview.ts
3,x-pack/plugins/infra/common/inventory_models/layouts.ts
3,x-pack/plugins/infra/common/inventory_models/pod/index.ts
3,x-pack/plugins/infra/common/inventory_models/pod/metrics/tsvb/pod_cpu_usage.ts
3,x-pack/plugins/infra/common/inventory_models/pod/metrics/tsvb/pod_memory_usage.ts
3,x-pack/plugins/infra/common/inventory_models/pod/metrics/tsvb/pod_overview.ts
3,x-pack/plugins/infra/common/inventory_models/shared/metrics/snapshot/count.ts
3,x-pack/plugins/infra/common/inventory_models/shared/metrics/snapshot/network_traffic.ts
3,x-pack/plugins/infra/common/inventory_models/shared/metrics/snapshot/network_traffic_with_interfaces.ts
3,x-pack/plugins/infra/common/inventory_models/shared/metrics/snapshot/rate.ts
3,x-pack/plugins/infra/common/inventory_models/shared/metrics/tsvb/aws_overview.ts
3,x-pack/plugins/infra/common/inventory_models/toolbars.ts
3,x-pack/plugins/infra/common/log_analysis/log_entry_categories_analysis.ts
3,x-pack/plugins/infra/common/log_entry/log_entry_cursor.ts
3,x-pack/plugins/infra/common/log_entry/log_entry_list.ts
3,x-pack/plugins/infra/common/log_search_result/log_search_result.ts
3,x-pack/plugins/infra/common/log_search_summary/log_search_summary.ts
3,x-pack/plugins/infra/common/log_text_scale/index.ts
3,x-pack/plugins/infra/common/search_strategies/log_entries/log_entry.ts
3,x-pack/plugins/infra/common/snapshot_metric_i18n.ts
3,x-pack/plugins/infra/common/source_configuration.test.ts
3,x-pack/plugins/infra/common/source_configuration.ts
3,x-pack/plugins/infra/common/time/time_scale.ts
3,x-pack/plugins/infra/common/time/time_unit.ts
3,x-pack/plugins/infra/public/alerting/common/criterion_preview_chart/criterion_preview_chart.tsx
3,x-pack/plugins/infra/public/alerting/common/group_by_expression/selector.tsx
3,x-pack/plugins/infra/public/alerting/inventory/components/expression_chart.tsx
3,x-pack/plugins/infra/public/alerting/inventory/hooks/use_inventory_alert_prefill.ts
3,x-pack/plugins/infra/public/alerting/log_threshold/log_threshold_rule_type.ts
3,x-pack/plugins/infra/public/alerting/metric_anomaly/components/alert_flyout.tsx
3,x-pack/plugins/infra/public/alerting/metric_anomaly/components/validation.tsx
3,x-pack/plugins/infra/public/alerting/metric_threshold/hooks/use_metric_threshold_alert_prefill.ts
3,x-pack/plugins/infra/public/alerting/metric_threshold/rule_data_formatters.ts
3,x-pack/plugins/infra/public/apps/common_styles.ts
3,x-pack/plugins/infra/public/apps/legacy_app.tsx
3,x-pack/plugins/infra/public/components/alerting/inventory/metric.tsx
3,x-pack/plugins/infra/public/components/alerting/inventory/metric_inventory_threshold_alert_type.ts
3,x-pack/plugins/infra/public/components/alerting/inventory/validation.tsx
3,x-pack/plugins/infra/public/components/alerting/logs/alert_dropdown.tsx
3,x-pack/plugins/infra/public/components/alerting/logs/expression_editor/criterion.tsx
3,x-pack/plugins/infra/public/components/alerting/metrics/alert_flyout.tsx
3,x-pack/plugins/infra/public/components/autocomplete_field/index.ts
3,x-pack/plugins/infra/public/components/basic_table/row_expansion_button.tsx
3,x-pack/plugins/infra/public/components/beta_badge_header_section.tsx
3,x-pack/plugins/infra/public/components/centered_flyout_body.tsx
3,x-pack/plugins/infra/public/components/data_search_error_callout.tsx
3,x-pack/plugins/infra/public/components/empty_page.tsx
3,x-pack/plugins/infra/public/components/empty_states/index.tsx
3,x-pack/plugins/infra/public/components/eui/index.ts
